FLOW_START_MILLISECONDS,FLOW_END_MILLISECONDS,IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,IN_PKTS,OUT_BYTES,OUT_PKTS,TCP_FLAGS,CLIENT_TCP_FLAGS,SERVER_TCP_FLAGS,FLOW_DURATION_MILLISECONDS,DURATION_IN,DURATION_OUT,MIN_TTL,MAX_TTL,LONGEST_FLOW_PKT,SHORTEST_FLOW_PKT,MIN_IP_PKT_LEN,MAX_IP_PKT_LEN,SRC_TO_DST_SECOND_BYTES,DST_TO_SRC_SECOND_BYTES,RETRANSMITTED_IN_BYTES,RETRANSMITTED_IN_PKTS,RETRANSMITTED_OUT_BYTES,RETRANSMITTED_OUT_PKTS,SRC_TO_DST_AVG_THROUGHPUT,DST_TO_SRC_AVG_THROUGHPUT,NUM_PKTS_UP_TO_128_BYTES,NUM_PKTS_128_TO_256_BYTES,NUM_PKTS_256_TO_512_BYTES,NUM_PKTS_512_TO_1024_BYTES,NUM_PKTS_1024_TO_1514_BYTES,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,ICMP_TYPE,ICMP_IPV4_TYPE,DNS_QUERY_ID,DNS_QUERY_TYPE,DNS_TTL_ANSWER,FTP_COMMAND_RET_CODE,SRC_TO_DST_IAT_MIN,SRC_TO_DST_IAT_MAX,SRC_TO_DST_IAT_AVG,SRC_TO_DST_IAT_STDDEV,DST_TO_SRC_IAT_MIN,DST_TO_SRC_IAT_MAX,DST_TO_SRC_IAT_AVG,DST_TO_SRC_IAT_STDDEV,Label,Attack
1528103029332,1528103047123,192.168.100.148,57220,192.168.100.3,80,6,7.0,736,6,710,4,31,30,27,17790,17790,8743,64,64,546,52,52,546,0.0399100618324901,0.041371557054525,0,0,0,0,330,319,8,0,1,1,0,29200,28960,0,0,0,0,0,0,3738,9004,3557,3383,3738,5005,2914,2124,1,DDoS
1528103029333,1528103047123,192.168.100.148,57222,192.168.100.3,80,6,7.0,827,6,710,4,31,30,27,17789,17789,8742,64,64,559,52,52,559,0.0399123053572432,0.0464894035640002,0,0,0,0,371,319,8,0,0,2,0,29200,28960,0,0,0,0,0,0,3737,9004,3557,3383,3737,5004,2913,2124,1,DDoS
1528103029333,1528103047123,192.168.100.148,57224,192.168.100.3,80,6,7.0,695,6,710,4,31,30,27,17789,17789,8742,64,64,546,52,52,546,0.0399123053572432,0.0390690876384282,0,0,0,0,312,319,8,0,1,1,0,29200,28960,0,0,0,0,0,0,3737,9004,3557,3383,3737,5004,2913,2124,1,DDoS
1528103029333,1528103047123,192.168.100.148,57226,192.168.100.3,80,6,7.0,672,6,710,4,31,30,27,17789,17789,8742,64,64,546,52,52,546,0.0399123053572432,0.0377761538029119,0,0,0,0,302,319,8,0,1,1,0,29200,28960,0,0,0,0,0,0,3737,9004,3557,3383,3737,5004,2913,2124,1,DDoS
1528103029333,1528103047123,192.168.100.148,57228,192.168.100.3,80,6,7.0,807,6,710,4,31,30,27,17789,17789,8742,64,64,546,52,52,546,0.0399123053572432,0.0453651132722469,0,0,0,0,362,319,8,0,0,2,0,29200,28960,0,0,0,0,0,0,3738,9004,3557,3383,3738,5003,2913,2124,1,DDoS
1528103029334,1528103047123,192.168.100.148,57230,192.168.100.3,80,6,7.0,772,6,710,4,31,30,27,17788,17788,8741,64,64,546,52,52,546,0.0399145491342478,0.0434000449741398,0,0,0,0,347,319,8,0,1,1,0,29200,28960,0,0,0,0,0,0,3738,9004,3557,3382,3737,5003,2913,2123,1,DDoS
1528103029334,1528103047123,192.168.100.148,57232,192.168.100.3,80,6,7.0,931,6,710,4,31,30,27,17788,17788,8741,64,64,663,52,52,663,0.0399145491342478,0.0523386552732179,0,0,0,0,418,319,8,0,0,2,0,29200,28960,0,0,0,0,0,0,3737,9004,3557,3382,3737,5003,2913,2123,1,DDoS
1528103029334,1528103047123,192.168.100.148,57234,192.168.100.3,80,6,7.0,800,6,710,4,31,30,27,17788,17788,8741,64,64,546,52,52,546,0.0399145491342478,0.0449741398695749,0,0,0,0,359,319,8,0,0,2,0,29200,28960,0,0,0,0,0,0,3737,9004,3557,3382,3737,5003,2913,2123,1,DDoS
1528103029335,1528103047123,192.168.100.148,57236,192.168.100.3,80,6,7.0,724,6,710,4,31,30,27,17787,17787,8740,64,64,546,52,52,546,0.0399167931635464,0.0407038848597289,0,0,0,0,325,319,8,0,1,1,0,29200,28960,0,0,0,0,0,0,3738,9004,3557,3382,3738,5001,2913,2123,1,DDoS
1528103029335,1528103047123,192.168.100.148,57238,192.168.100.3,80,6,7.0,636,6,710,4,31,30,27,17787,17787,8744,64,64,546,52,52,546,0.0399167931635464,0.0357564513408669,0,0,0,0,286,319,8,0,1,1,0,29200,28960,0,0,0,0,0,0,3740,9000,3557,3381,3740,5003,2914,2124,1,DDoS
1528103029335,1528103047123,192.168.100.148,57240,192.168.100.3,80,6,7.0,729,6,710,4,31,30,27,17787,17787,8740,64,64,546,52,52,546,0.0399167931635464,0.040984989036937,0,0,0,0,327,319,8,0,1,1,0,29200,28960,0,0,0,0,0,0,3738,9004,3557,3382,3738,5001,2913,2123,1,DDoS
1528103029335,1528103047123,192.168.100.148,57242,192.168.100.3,80,6,7.0,660,6,710,4,31,30,27,17787,17787,8740,64,64,546,52,52,546,0.0399167931635464,0.0371057513914656,0,0,0,0,296,319,8,0,1,1,0,29200,28960,0,0,0,0,0,0,3738,9004,3557,3382,3738,5001,2913,2123,1,DDoS
1528103029336,1528103047123,192.168.100.148,57244,192.168.100.3,80,6,7.0,711,6,710,4,31,30,27,17787,17787,8739,64,64,546,52,52,546,0.0399167931635464,0.039973013998988,0,0,0,0,319,319,8,0,1,1,0,29200,28960,0,0,0,0,0,0,3738,9005,3557,3383,3738,5001,2913,2123,1,DDoS
1528103029336,1528103047123,192.168.100.148,57246,192.168.100.3,80,6,7.0,598,6,710,4,31,30,27,17786,17786,8739,64,64,546,52,52,546,0.0399190374451816,0.0336219498481952,0,0,0,0,268,319,8,0,1,1,0,29200,28960,0,0,0,0,0,0,3738,9005,3557,3383,3738,5001,2913,2123,1,DDoS
1528103029336,1528103047123,192.168.100.148,57248,192.168.100.3,80,6,7.0,684,6,710,4,31,30,27,17786,17786,8743,64,64,546,52,52,546,0.0399190374451816,0.0384572135387383,0,0,0,0,307,319,8,0,1,1,0,29200,28960,0,0,0,0,0,0,3738,9001,3557,3382,3738,5004,2914,2124,1,DDoS
1528103029337,1528103047123,192.168.100.148,57250,192.168.100.3,80,6,7.0,801,6,710,4,31,30,27,17786,17786,8743,64,64,546,52,52,546,0.0399190374451816,0.045035421117733,0,0,0,0,360,319,8,0,0,2,0,29200,28960,0,0,0,0,0,0,3738,9001,3557,3382,3738,5004,2914,2124,1,DDoS
1528103029337,1528103047123,192.168.100.148,57252,192.168.100.3,80,6,7.0,758,6,710,4,31,30,27,17785,17785,8742,64,64,546,52,52,546,0.0399212819791959,0.0426201855496204,0,0,0,0,340,319,8,0,1,1,0,29200,28960,0,0,0,0,0,0,3738,9001,3557,3382,3737,5004,2913,2124,1,DDoS
1528103029337,1528103047123,192.168.100.148,57254,192.168.100.3,80,6,7.0,800,6,710,4,31,30,27,17785,17785,8742,64,64,546,52,52,546,0.0399212819791959,0.0449817261737419,0,0,0,0,359,319,8,0,0,2,0,29200,28960,0,0,0,0,0,0,3737,9001,3556,3382,3737,5004,2913,2124,1,DDoS
1528103029337,1528103047123,192.168.100.148,57256,192.168.100.3,80,6,7.0,653,6,710,4,31,30,27,17785,17785,8742,64,64,546,52,52,546,0.0399212819791959,0.0367163339893168,0,0,0,0,293,319,8,0,1,1,0,29200,28960,0,0,0,0,0,0,3737,9001,3556,3382,3737,5004,2913,2124,1,DDoS
1528103029338,1528103047123,192.168.100.148,57258,192.168.100.3,80,6,7.0,939,6,710,4,31,30,27,17785,17785,8741,64,64,671,52,52,671,0.0399212819791959,0.0527973010964295,0,0,0,0,422,319,8,0,0,2,0,29200,28960,0,0,0,0,0,0,3737,9001,3556,3382,3737,5004,2913,2124,1,DDoS
1528103029338,1528103047123,192.168.100.148,57260,192.168.100.3,80,6,7.0,680,6,710,4,31,30,27,17784,17784,8741,64,64,546,52,52,546,0.039923526765632,0.0382366171839856,0,0,0,0,305,319,8,0,1,1,0,29200,28960,0,0,0,0,0,0,3737,9001,3556,3381,3737,5003,2913,2123,1,DDoS
1528103029338,1528103047123,192.168.100.148,57262,192.168.100.3,80,6,7.0,769,6,710,4,31,30,27,17784,17784,8741,64,64,546,52,52,546,0.039923526765632,0.0432411156095366,0,0,0,0,345,319,8,0,1,1,0,29200,28960,0,0,0,0,0,0,3737,9001,3556,3382,3737,5003,2913,2123,1,DDoS
1528103029339,1528103047123,192.168.100.148,57264,192.168.100.3,80,6,7.0,699,6,710,4,31,30,27,17784,17784,8741,64,64,546,52,52,546,0.039923526765632,0.0393049932523616,0,0,0,0,314,319,8,0,1,1,0,29200,28960,0,0,0,0,0,0,3739,9001,3556,3381,3739,5001,2913,2123,1,DDoS
1528103029339,1528103047123,192.168.100.148,57266,192.168.100.3,80,6,7.0,937,6,710,4,31,30,27,17783,17783,8740,64,64,669,52,52,669,0.0399257718045324,0.0526907720856998,0,0,0,0,421,319,8,0,0,2,0,29200,28960,0,0,0,0,0,0,3738,9001,3556,3381,3738,5001,2913,2123,1,DDoS
1528103029339,1528103047123,192.168.100.148,57268,192.168.100.3,80,6,7.0,798,6,710,4,31,30,27,17783,17783,8740,64,64,546,52,52,546,0.0399257718045324,0.0448743181690378,0,0,0,0,358,319,8,0,0,2,0,29200,28960,0,0,0,0,0,0,3738,9001,3556,3381,3738,5001,2913,2123,1,DDoS
1528103029340,1528103047123,192.168.100.148,57270,192.168.100.3,80,6,7.0,774,6,710,4,31,30,27,17783,17783,8740,64,64,546,52,52,546,0.0399257718045324,0.0435247146150818,0,0,0,0,348,319,8,0,1,1,0,29200,28960,0,0,0,0,0,0,3738,9001,3556,3381,3738,5001,2913,2123,1,DDoS
1528103029340,1528103047123,192.168.100.148,57272,192.168.100.3,80,6,7.0,785,6,710,4,31,30,27,17783,17783,8739,64,64,546,52,52,546,0.0399257718045324,0.0441432829106449,0,0,0,0,353,319,8,0,0,2,0,29200,28960,0,0,0,0,0,0,3738,9001,3556,3381,3738,5001,2913,2123,1,DDoS
1528103029340,1528103047123,192.168.100.148,57274,192.168.100.3,80,6,7.0,722,6,710,4,31,30,27,17782,17782,8743,64,64,546,52,52,546,0.0399280170959397,0.0406028568215048,0,0,0,0,324,319,8,0,1,1,0,29200,28960,0,0,0,0,0,0,3738,8997,3556,3380,3738,5005,2914,2124,1,DDoS
1528103029341,1528103047123,192.168.100.148,57276,192.168.100.3,80,6,7.0,821,6,710,4,31,30,27,17782,17782,8742,64,64,553,52,52,553,0.0399280170959397,0.0461702845574176,0,0,0,0,369,319,8,0,0,2,0,29200,28960,0,0,0,0,0,0,3738,8997,3556,3380,3737,5004,2913,2124,1,DDoS
1528103029341,1528103047123,192.168.100.148,57278,192.168.100.3,80,6,7.0,637,6,710,4,31,30,27,17782,17782,8742,64,64,546,52,52,546,0.0399280170959397,0.0358227420987515,0,0,0,0,286,319,8,0,1,1,0,29200,28960,0,0,0,0,0,0,3737,8997,3556,3380,3737,5004,2913,2124,1,DDoS
1528103029341,1528103047123,192.168.100.148,57280,192.168.100.3,80,6,7.0,881,6,710,4,31,30,27,17781,17781,8742,64,64,613,52,52,613,0.0399302626398965,0.0495472695573927,0,0,0,0,396,319,8,0,0,2,0,29200,28960,0,0,0,0,0,0,3737,8997,3556,3380,3737,5004,2913,2124,1,DDoS
1528103029342,1528103047123,192.168.100.148,57282,192.168.100.3,80,6,7.0,733,6,710,4,31,30,27,17781,17781,8742,64,64,546,52,52,546,0.0399302626398965,0.041223778190203,0,0,0,0,329,319,8,0,1,1,0,29200,28960,0,0,0,0,0,0,3737,8997,3556,3380,3737,5004,2913,2124,1,DDoS
1528103029342,1528103047123,192.168.100.148,57284,192.168.100.3,80,6,7.0,757,6,710,4,31,30,27,17781,17781,8741,64,64,546,52,52,546,0.0399302626398965,0.0425735335470446,0,0,0,0,340,319,8,0,1,1,0,29200,28960,0,0,0,0,0,0,3737,8997,3556,3380,3737,5004,2913,2124,1,DDoS
1528103029342,1528103047123,192.168.100.148,57286,192.168.100.3,80,6,7.0,701,6,710,4,31,30,27,17781,17781,8741,64,64,546,52,52,546,0.0399302626398965,0.0394241043810809,0,0,0,0,315,319,8,0,1,1,0,29200,28960,0,0,0,0,0,0,3739,8997,3556,3380,3739,5001,2913,2123,1,DDoS
1528103029342,1528103047123,192.168.100.148,57288,192.168.100.3,80,6,7.0,737,6,710,4,31,30,27,17780,17780,8741,64,64,546,52,52,546,0.0399325084364454,0.0414510686164229,0,0,0,0,331,319,8,0,1,1,0,29200,28960,0,0,0,0,0,0,3739,8997,3555,3380,3739,5001,2913,2123,1,DDoS
1528103029343,1528103047123,192.168.100.148,57290,192.168.100.3,80,6,7.0,822,6,710,4,31,30,27,17780,17780,8740,64,64,554,52,52,554,0.0399325084364454,0.0462317210348706,0,0,0,0,369,319,8,0,0,2,0,29200,28960,0,0,0,0,0,0,3739,8997,3555,3380,3739,5001,2913,2123,1,DDoS
1528103029343,1528103047123,192.168.100.148,57292,192.168.100.3,80,6,7.0,939,6,710,4,31,30,27,17779,17779,8740,64,64,671,52,52,671,0.0399347544856291,0.0528151189605714,0,0,0,0,422,319,8,0,0,2,0,29200,28960,0,0,0,0,0,0,3738,8997,3555,3380,3738,5001,2913,2123,1,DDoS
1528103029343,1528103047123,192.168.100.148,57294,192.168.100.3,80,6,7.0,688,6,710,4,31,30,27,17779,17779,8740,64,64,546,52,52,546,0.0399347544856291,0.0386973395579053,0,0,0,0,309,319,8,0,1,1,0,29200,28960,0,0,0,0,0,0,3738,8997,3555,3380,3738,5001,2913,2123,1,DDoS
1528103029344,1528103047123,192.168.100.148,57296,192.168.100.3,80,6,7.0,787,6,710,4,31,30,27,17779,17779,8739,64,64,546,52,52,546,0.0399347544856291,0.0442657067326621,0,0,0,0,354,319,8,0,0,2,0,29200,28960,0,0,0,0,0,0,3738,8997,3555,3380,3738,5001,2913,2123,1,DDoS
1528103029344,1528103047123,192.168.100.148,57298,192.168.100.3,80,6,7.0,739,6,710,4,31,30,27,17779,17779,8743,64,64,546,52,52,546,0.0399347544856291,0.0415658923449012,0,0,0,0,332,319,8,0,1,1,0,29200,28960,0,0,0,0,0,0,3738,8993,3555,3379,3738,5005,2914,2124,1,DDoS
1528103029344,1528103047123,192.168.100.148,57300,192.168.100.3,80,6,7.0,640,6,710,4,31,30,27,17778,17778,8743,64,64,546,52,52,546,0.0399370007874901,0.0359995500056249,0,0,0,0,287,319,8,0,1,1,0,29200,28960,0,0,0,0,0,0,3738,8993,3555,3379,3738,5004,2914,2124,1,DDoS
1528103029345,1528103047123,192.168.100.148,57302,192.168.100.3,80,6,7.0,728,6,710,4,31,30,27,17778,17778,8743,64,64,546,52,52,546,0.0399370007874901,0.0409494881313983,0,0,0,0,327,319,8,0,1,1,0,29200,28960,0,0,0,0,0,0,3738,8993,3555,3379,3738,5004,2914,2124,1,DDoS
1528103029345,1528103047123,192.168.100.148,57304,192.168.100.3,80,6,7.0,885,6,710,4,31,30,27,17778,17778,8742,64,64,617,52,52,617,0.0399370007874901,0.0497806277421532,0,0,0,0,398,319,8,0,0,2,0,29200,28960,0,0,0,0,0,0,3738,8993,3555,3379,3738,5004,2914,2124,1,DDoS
1528103029345,1528103047123,192.168.100.148,57306,192.168.100.3,80,6,7.0,749,6,710,4,31,30,27,17778,17778,8742,64,64,546,52,52,546,0.0399370007874901,0.0421307233659579,0,0,0,0,337,319,8,0,1,1,0,29200,28960,0,0,0,0,0,0,3737,8993,3555,3379,3737,5004,2913,2124,1,DDoS
1528103029346,1528103047123,192.168.100.148,57308,192.168.100.3,80,6,7.0,813,6,710,4,31,30,27,17777,17777,8741,64,64,546,52,52,546,0.0399392473420712,0.0457332508297238,0,0,0,0,365,319,8,0,0,2,0,29200,28960,0,0,0,0,0,0,3740,8993,3555,3379,3739,5001,2913,2123,1,DDoS
1528103029346,1528103047123,192.168.100.148,57310,192.168.100.3,80,6,7.0,806,6,710,4,31,30,27,17777,17777,8741,64,64,546,52,52,546,0.0399392473420712,0.0453394836024076,0,0,0,0,362,319,8,0,0,2,0,29200,28960,0,0,0,0,0,0,3739,8993,3555,3379,3739,5001,2913,2123,1,DDoS
1528103029346,1528103047123,192.168.100.148,57312,192.168.100.3,80,6,7.0,800,6,710,4,31,30,27,17777,17777,8741,64,64,546,52,52,546,0.0399392473420712,0.0450019688361365,0,0,0,0,359,319,8,0,0,2,0,29200,28960,0,0,0,0,0,0,3739,8993,3555,3379,3739,5001,2913,2123,1,DDoS
1528103029347,1528103047123,192.168.100.148,57314,192.168.100.3,80,6,7.0,845,6,710,4,31,30,27,17776,17776,8740,64,64,577,52,52,577,0.0399414941494149,0.04753600360036,0,0,0,0,380,319,8,0,0,2,0,29200,28960,0,0,0,0,0,0,3739,8993,3555,3379,3739,5001,2913,2123,1,DDoS
1528103029347,1528103047123,192.168.100.148,57316,192.168.100.3,80,6,7.0,853,6,710,4,31,30,27,17776,17776,8740,64,64,585,52,52,585,0.0399414941494149,0.0479860486048604,0,0,0,0,383,319,8,0,0,2,0,29200,28960,0,0,0,0,0,0,3739,8993,3555,3379,3739,5001,2913,2123,1,DDoS
1528103029347,1528103047123,192.168.100.148,57318,192.168.100.3,80,6,7.0,648,6,710,4,31,30,27,17776,17776,8740,64,64,546,52,52,546,0.0399414941494149,0.0364536453645364,0,0,0,0,291,319,8,0,1,1,0,29200,28960,0,0,0,0,0,0,3739,8993,3555,3379,3739,5001,2913,2123,1,DDoS
1528103029348,1528103047123,192.168.100.148,57320,192.168.100.3,80,6,7.0,831,6,710,4,31,30,27,17775,17775,8743,64,64,563,52,52,563,0.0399437412095639,0.0467510548523206,0,0,0,0,373,319,8,0,0,2,0,29200,28960,0,0,0,0,0,0,3738,8989,3554,3378,3738,5004,2914,2124,1,DDoS
1528103029348,1528103047123,192.168.100.148,57322,192.168.100.3,80,6,7.0,650,6,710,4,31,30,27,17775,17775,8743,64,64,546,52,52,546,0.0399437412095639,0.0365682137834036,0,0,0,0,292,319,8,0,1,1,0,29200,28960,0,0,0,0,0,0,3738,8989,3554,3378,3738,5004,2914,2124,1,DDoS
1528103029348,1528103047123,192.168.100.148,57324,192.168.100.3,80,6,7.0,743,6,710,4,31,30,27,17775,17775,8743,64,64,546,52,52,546,0.0399437412095639,0.0418002812939521,0,0,0,0,334,319,8,0,1,1,0,29200,28960,0,0,0,0,0,0,3738,8989,3554,3378,3738,5004,2914,2124,1,DDoS
1528103029348,1528103047123,192.168.100.148,57326,192.168.100.3,80,6,7.0,773,6,710,4,31,30,27,17775,17775,8743,64,64,546,52,52,546,0.0399437412095639,0.0434880450070323,0,0,0,0,347,319,8,0,1,1,0,29200,28960,0,0,0,0,0,0,3738,8989,3554,3378,3738,5004,2914,2124,1,DDoS
1528103029349,1528103047123,192.168.100.148,57328,192.168.100.3,80,6,7.0,898,6,710,4,31,30,27,17774,17774,8742,64,64,630,52,52,630,0.039945988522561,0.0505232361876898,0,0,0,0,404,319,8,0,0,2,0,29200,28960,0,0,0,0,0,0,3737,8989,3554,3378,3737,5004,2913,2124,1,DDoS
1528103029349,1528103047123,192.168.100.148,57330,192.168.100.3,80,6,7.0,620,6,710,4,31,30,27,17774,17774,8743,64,64,546,52,52,546,0.039945988522561,0.0348824125126589,0,0,0,0,279,319,8,0,1,1,0,29200,28960,0,0,0,0,0,0,3740,8989,3554,3378,3740,5002,2914,2123,1,DDoS
1528103029350,1528103047124,192.168.100.148,57332,192.168.100.3,80,6,7.0,749,6,710,4,31,30,27,17773,17773,8743,64,64,546,52,52,546,0.0399482360884487,0.0421425758172508,0,0,0,0,337,319,8,0,1,1,0,29200,28960,0,0,0,0,0,0,3739,8989,3554,3377,3739,5002,2913,2123,1,DDoS
1528103029350,1528103047124,192.168.100.148,57334,192.168.100.3,80,6,7.0,665,6,710,4,31,30,27,17773,17773,8739,64,64,546,52,52,546,0.0399482360884487,0.0374163056321386,0,0,0,0,299,319,8,0,1,1,0,29200,28960,0,0,0,0,0,0,0,8989,3554,3377,3736,5002,2912,2123,1,DDoS
1528104433457,1528104433602,192.168.100.3,17774,216.239.36.10,53,17,5.239,84,1,89,1,0,0,0,144,0,0,0,0,89,84,84,89,0.6180555555555556,0.5833333333333334,0,0,0,0,4634,4910,2,0,0,0,0,0,0,0,0,42610,1,300,0,0,0,0,0,0,0,0,0,0,Benign
1528104433603,1528104433618,192.168.100.3,46560,199.7.83.42,53,17,5.0,56,1,1317,1,0,0,0,14,0,0,0,0,1317,56,56,1317,94.07142857142856,4.0,0,0,0,0,29866,702400,1,0,0,0,1,0,0,0,0,51868,2,0,0,0,0,0,0,0,0,0,0,0,Benign
1528104433603,1528104433618,192.168.100.3,39101,199.7.83.42,53,17,5.239,71,1,1202,1,0,0,0,15,0,0,0,0,1202,71,71,1202,80.13333333333334,4.733333333333333,0,0,0,0,35500,601000,1,0,0,0,1,0,0,0,0,49059,43,0,0,0,0,0,0,0,0,0,0,0,Benign
1528104433619,1528104433630,192.168.100.3,4922,192.33.14.30,53,17,5.239,71,1,792,1,0,0,0,10,0,0,0,0,792,71,71,792,79.2,7.1,0,0,0,0,51636,576000,1,0,0,1,0,0,0,0,0,4826,43,86400,0,0,0,0,0,0,0,0,0,0,Benign
1528105324470,1528105324470,192.168.100.6,138,192.168.100.255,138,17,10.16,229,1,0,0,0,0,0,0,0,0,0,0,229,229,0,229,,inf,0,0,0,0,1832000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1528105268006,1528105388997,192.168.100.46,3456,192.168.100.5,80,17,0.0,9060002,9678,9498845,9678,0,0,0,120990,120990,120990,127,127,1500,422,422,1500,78.50933961484421,74.88223820150425,0,0,0,0,599052,628069,0,0,1814,8954,8588,0,0,0,0,0,0,0,0,1,27,12,1,1,28,12,2,0,Benign
1528105268006,1528105388997,192.168.100.55,8080,192.168.100.3,80,6,7.0,9598420,9678,8993453,9678,0,0,0,120990,120990,120990,127,127,1496,422,422,1496,74.3322010083478,79.33234151582775,0,0,0,0,634653,594652,0,0,484,9920,8952,1024,1024,0,0,0,0,0,0,1,28,12,2,5,25,12,1,0,Benign
1528105268006,1528105388997,192.168.100.46,80,192.168.100.5,80,17,0.0,9149693,9678,0,0,0,0,0,120990,120990,0,127,127,1483,444,0,1483,0.0,75.62354740061163,0,0,0,0,604983,0,0,0,847,5202,3629,0,0,0,0,0,0,0,0,1,28,12,2,0,0,0,0,0,Benign
